pollster,state,party,hypothetical,end_date,duration,numeric_grade,pollscore,transparency_score,candidate_name,pct
Public Opinion Strategies,Colorado,REP,TRUE,2023-05-09,2,1.6,0.3,NA,Donald Trump,39
Public Opinion Strategies,Colorado,DEM,TRUE,2023-05-09,2,1.6,0.3,NA,Joe Biden,44
Public Opinion Strategies,Colorado,REP,TRUE,2023-05-09,2,1.6,0.3,NA,Ron DeSantis,41
Public Opinion Strategies,Virginia,DEM,TRUE,2023-05-09,2,1.6,0.3,NA,Joe Biden,48
Public Opinion Strategies,Virginia,REP,TRUE,2023-05-09,2,1.6,0.3,NA,Donald Trump,41
Public Opinion Strategies,Virginia,DEM,TRUE,2023-05-09,2,1.6,0.3,NA,Joe Biden,44
Public Opinion Strategies,Virginia,REP,TRUE,2023-05-09,2,1.6,0.3,NA,Ron DeSantis,44
Public Opinion Strategies,Minnesota,DEM,TRUE,2023-05-08,2,1.6,0.3,NA,Joe Biden,48
Public Opinion Strategies,Minnesota,REP,TRUE,2023-05-08,2,1.6,0.3,NA,Donald Trump,40
Public Opinion Strategies,Minnesota,DEM,TRUE,2023-05-08,2,1.6,0.3,NA,Joe Biden,45
Public Opinion Strategies,Minnesota,REP,TRUE,2023-05-08,2,1.6,0.3,NA,Ron DeSantis,43
Public Opinion Strategies,New Mexico,DEM,TRUE,2023-05-08,2,1.6,0.3,NA,Joe Biden,49
Public Opinion Strategies,New Mexico,REP,TRUE,2023-05-08,2,1.6,0.3,NA,Donald Trump,38
Public Opinion Strategies,New Mexico,DEM,TRUE,2023-05-08,2,1.6,0.3,NA,Joe Biden,45
Public Opinion Strategies,New Mexico,REP,TRUE,2023-05-08,2,1.6,0.3,NA,Ron DeSantis,43
Spry Strategies,National,DEM,TRUE,2023-05-04,2,1.5,0.2,NA,Joe Biden,42
Spry Strategies,National,REP,TRUE,2023-05-04,2,1.5,0.2,NA,Donald Trump,44
Spry Strategies,National,DEM,TRUE,2023-05-04,2,1.5,0.2,NA,Joe Biden,42
Spry Strategies,National,REP,TRUE,2023-05-04,2,1.5,0.2,NA,Ron DeSantis,42.5
GQR,National,DEM,TRUE,2023-05-03,6,2,0.1,NA,Joe Biden,50
GQR,National,REP,TRUE,2023-05-03,6,2,0.1,NA,Donald Trump,48
GQR,National,DEM,TRUE,2023-05-03,6,2,0.1,NA,Joe Biden,48
GQR,National,REP,TRUE,2023-05-03,6,2,0.1,NA,Ron DeSantis,49
Change Research,National,DEM,TRUE,2023-05-02,4,1.4,0.6,NA,Joe Biden,48
Change Research,National,REP,TRUE,2023-05-02,4,1.4,0.6,NA,Donald Trump,43
Change Research,National,DEM,TRUE,2023-05-02,4,1.4,0.6,NA,Joe Biden,47
Change Research,National,REP,TRUE,2023-05-02,4,1.4,0.6,NA,Ron DeSantis,44
Premise,National,DEM,TRUE,2023-05-01,4,1.9,0.1,NA,Joe Biden,37
Premise,National,REP,TRUE,2023-05-01,4,1.9,0.1,NA,Donald Trump,45
Premise,National,DEM,TRUE,2023-05-01,4,1.9,0.1,NA,Joe Biden,42
Premise,National,REP,TRUE,2023-05-01,4,1.9,0.1,NA,Donald Trump,45
Premise,National,DEM,TRUE,2023-05-01,4,1.9,0.1,NA,Joe Biden,35
Premise,National,REP,TRUE,2023-05-01,4,1.9,0.1,NA,Ron DeSantis,34
Premise,National,DEM,TRUE,2023-05-01,4,1.9,0.1,NA,Joe Biden,40
Premise,National,REP,TRUE,2023-05-01,4,1.9,0.1,NA,Ron DeSantis,35
McLaughlin,National,DEM,TRUE,2023-04-27,3,0.5,1.6,NA,Joe Biden,43
McLaughlin,National,REP,TRUE,2023-04-27,3,0.5,1.6,NA,Donald Trump,47
Redfield & Wilton Strategies,National,DEM,TRUE,2023-04-24,0,1.8,0.4,NA,Joe Biden,42
Redfield & Wilton Strategies,National,REP,TRUE,2023-04-24,0,1.8,0.4,NA,Donald Trump,40
Redfield & Wilton Strategies,National,DEM,TRUE,2023-04-24,0,1.8,0.4,NA,Joe Biden,44
Redfield & Wilton Strategies,National,REP,TRUE,2023-04-24,0,1.8,0.4,NA,Ron DeSantis,33
Redfield & Wilton Strategies,National,DEM,FALSE,2023-04-24,0,1.8,0.4,NA,Kamala Harris,36
Redfield & Wilton Strategies,National,REP,FALSE,2023-04-24,0,1.8,0.4,NA,Donald Trump,41
Redfield & Wilton Strategies,National,DEM,TRUE,2023-04-24,0,1.8,0.4,NA,Joe Biden,45
Redfield & Wilton Strategies,National,REP,TRUE,2023-04-24,0,1.8,0.4,NA,Donald Trump,44
Redfield & Wilton Strategies,National,DEM,TRUE,2023-04-24,0,1.8,0.4,NA,Joe Biden,47
Redfield & Wilton Strategies,National,REP,TRUE,2023-04-24,0,1.8,0.4,NA,Ron DeSantis,37
Redfield & Wilton Strategies,National,DEM,FALSE,2023-04-24,0,1.8,0.4,NA,Kamala Harris,39
Redfield & Wilton Strategies,National,REP,FALSE,2023-04-24,0,1.8,0.4,NA,Donald Trump,45
Big Village,National,DEM,TRUE,2023-04-23,4,1.2,1.7,NA,Joe Biden,38.2
Big Village,National,REP,TRUE,2023-04-23,4,1.2,1.7,NA,Donald Trump,41.9
Big Village,National,DEM,TRUE,2023-04-23,4,1.2,1.7,NA,Joe Biden,42.8
Big Village,National,REP,TRUE,2023-04-23,4,1.2,1.7,NA,Donald Trump,43.4
Big Village,National,DEM,TRUE,2023-04-23,4,1.2,1.7,NA,Joe Biden,38.2
Big Village,National,REP,TRUE,2023-04-23,4,1.2,1.7,NA,Ron DeSantis,37.4
Big Village,National,DEM,TRUE,2023-04-23,4,1.2,1.7,NA,Joe Biden,42.9
Big Village,National,REP,TRUE,2023-04-23,4,1.2,1.7,NA,Ron DeSantis,41.6
Big Village,National,DEM,FALSE,2023-04-23,4,1.2,1.7,NA,Kamala Harris,37.8
Big Village,National,REP,FALSE,2023-04-23,4,1.2,1.7,NA,Donald Trump,42.9
Big Village,National,DEM,FALSE,2023-04-23,4,1.2,1.7,NA,Kamala Harris,42.7
Big Village,National,REP,FALSE,2023-04-23,4,1.2,1.7,NA,Donald Trump,44.7
Big Village,National,DEM,TRUE,2023-04-23,4,1.2,1.7,NA,Kamala Harris,37.7
Big Village,National,REP,TRUE,2023-04-23,4,1.2,1.7,NA,Ron DeSantis,38.3
Big Village,National,DEM,TRUE,2023-04-23,4,1.2,1.7,NA,Kamala Harris,42.3
Big Village,National,REP,TRUE,2023-04-23,4,1.2,1.7,NA,Ron DeSantis,42.1
Premise,National,DEM,TRUE,2023-04-17,3,1.9,0.1,NA,Joe Biden,39
Premise,National,REP,TRUE,2023-04-17,3,1.9,0.1,NA,Donald Trump,43
Premise,National,DEM,TRUE,2023-04-17,3,1.9,0.1,NA,Joe Biden,42
Premise,National,REP,TRUE,2023-04-17,3,1.9,0.1,NA,Donald Trump,44
Premise,National,DEM,TRUE,2023-04-17,3,1.9,0.1,NA,Joe Biden,37
Premise,National,REP,TRUE,2023-04-17,3,1.9,0.1,NA,Ron DeSantis,35
Premise,National,DEM,TRUE,2023-04-17,3,1.9,0.1,NA,Joe Biden,40
Premise,National,REP,TRUE,2023-04-17,3,1.9,0.1,NA,Ron DeSantis,37
Wick,National,DEM,TRUE,2023-04-13,3,1.4,0.1,NA,Joe Biden,41.5
Wick,National,REP,TRUE,2023-04-13,3,1.4,0.1,NA,Donald Trump,43.4
Wick,National,DEM,TRUE,2023-04-13,3,1.4,0.1,NA,Joe Biden,40.9
Wick,National,REP,TRUE,2023-04-13,3,1.4,0.1,NA,Ron DeSantis,43.1
Wick,National,DEM,TRUE,2023-04-13,3,1.4,0.1,NA,Joe Biden,39.1
Wick,National,REP,TRUE,2023-04-13,3,1.4,0.1,NA,Tim Scott,33.7
Wick,National,DEM,TRUE,2023-04-13,3,1.4,0.1,NA,Joe Biden,38
Wick,National,REP,TRUE,2023-04-13,3,1.4,0.1,NA,Nikki Haley,36.4
Wick,National,DEM,TRUE,2023-04-13,3,1.4,0.1,NA,Joe Biden,40
Wick,National,REP,TRUE,2023-04-13,3,1.4,0.1,NA,Mike Pence,39.8
Redfield & Wilton Strategies,National,DEM,TRUE,2023-04-04,0,1.8,0.4,NA,Joe Biden,39
Redfield & Wilton Strategies,National,REP,TRUE,2023-04-04,0,1.8,0.4,NA,Donald Trump,38
Redfield & Wilton Strategies,National,DEM,TRUE,2023-04-04,0,1.8,0.4,NA,Joe Biden,41
Redfield & Wilton Strategies,National,REP,TRUE,2023-04-04,0,1.8,0.4,NA,Ron DeSantis,31
Redfield & Wilton Strategies,National,DEM,FALSE,2023-04-04,0,1.8,0.4,NA,Kamala Harris,33
Redfield & Wilton Strategies,National,REP,FALSE,2023-04-04,0,1.8,0.4,NA,Donald Trump,38
Redfield & Wilton Strategies,National,DEM,TRUE,2023-04-04,0,1.8,0.4,NA,Joe Biden,44
Redfield & Wilton Strategies,National,REP,TRUE,2023-04-04,0,1.8,0.4,NA,Donald Trump,43
Redfield & Wilton Strategies,National,DEM,TRUE,2023-04-04,0,1.8,0.4,NA,Joe Biden,45
Redfield & Wilton Strategies,National,REP,TRUE,2023-04-04,0,1.8,0.4,NA,Ron DeSantis,36
Redfield & Wilton Strategies,National,DEM,FALSE,2023-04-04,0,1.8,0.4,NA,Kamala Harris,36
Redfield & Wilton Strategies,National,REP,FALSE,2023-04-04,0,1.8,0.4,NA,Donald Trump,43
Premise,National,DEM,TRUE,2023-04-03,3,1.9,0.1,NA,Joe Biden,41
Premise,National,REP,TRUE,2023-04-03,3,1.9,0.1,NA,Donald Trump,42
Premise,National,DEM,TRUE,2023-04-03,3,1.9,0.1,NA,Joe Biden,44
Premise,National,REP,TRUE,2023-04-03,3,1.9,0.1,NA,Donald Trump,43
Premise,National,DEM,TRUE,2023-04-03,3,1.9,0.1,NA,Joe Biden,35
Premise,National,REP,TRUE,2023-04-03,3,1.9,0.1,NA,Ron DeSantis,35
Premise,National,DEM,TRUE,2023-04-03,3,1.9,0.1,NA,Joe Biden,38
Premise,National,REP,TRUE,2023-04-03,3,1.9,0.1,NA,Ron DeSantis,38
Premise,National,DEM,TRUE,2023-04-03,3,1.9,0.1,NA,Joe Biden,33
Premise,National,REP,TRUE,2023-04-03,3,1.9,0.1,NA,Nikki Haley,30
Premise,National,DEM,TRUE,2023-04-03,3,1.9,0.1,NA,Joe Biden,36
Premise,National,REP,TRUE,2023-04-03,3,1.9,0.1,NA,Nikki Haley,32
Premise,National,DEM,TRUE,2023-03-21,5,1.9,0.1,NA,Joe Biden,38
Premise,National,REP,TRUE,2023-03-21,5,1.9,0.1,NA,Donald Trump,47
Premise,National,DEM,TRUE,2023-03-21,5,1.9,0.1,NA,Joe Biden,41
Premise,National,REP,TRUE,2023-03-21,5,1.9,0.1,NA,Donald Trump,47
Premise,National,DEM,TRUE,2023-03-21,5,1.9,0.1,NA,Joe Biden,34
Premise,National,REP,TRUE,2023-03-21,5,1.9,0.1,NA,Ron DeSantis,37
Premise,National,DEM,TRUE,2023-03-21,5,1.9,0.1,NA,Joe Biden,38
Premise,National,REP,TRUE,2023-03-21,5,1.9,0.1,NA,Ron DeSantis,39
Premise,National,DEM,TRUE,2023-03-21,5,1.9,0.1,NA,Joe Biden,32
Premise,National,REP,TRUE,2023-03-21,5,1.9,0.1,NA,Nikki Haley,33
Premise,National,DEM,TRUE,2023-03-21,5,1.9,0.1,NA,Joe Biden,36
Premise,National,REP,TRUE,2023-03-21,5,1.9,0.1,NA,Nikki Haley,34
Redfield & Wilton Strategies,National,DEM,TRUE,2023-03-20,0,1.8,0.4,NA,Joe Biden,41
Redfield & Wilton Strategies,National,REP,TRUE,2023-03-20,0,1.8,0.4,NA,Donald Trump,40
Redfield & Wilton Strategies,National,DEM,TRUE,2023-03-20,0,1.8,0.4,NA,Joe Biden,42
Redfield & Wilton Strategies,National,REP,TRUE,2023-03-20,0,1.8,0.4,NA,Ron DeSantis,35
Redfield & Wilton Strategies,National,DEM,FALSE,2023-03-20,0,1.8,0.4,NA,Kamala Harris,36
Redfield & Wilton Strategies,National,REP,FALSE,2023-03-20,0,1.8,0.4,NA,Donald Trump,41
Redfield & Wilton Strategies,National,DEM,TRUE,2023-03-20,0,1.8,0.4,NA,Joe Biden,44
Redfield & Wilton Strategies,National,REP,TRUE,2023-03-20,0,1.8,0.4,NA,Donald Trump,44
Redfield & Wilton Strategies,National,DEM,TRUE,2023-03-20,0,1.8,0.4,NA,Joe Biden,45
Redfield & Wilton Strategies,National,REP,TRUE,2023-03-20,0,1.8,0.4,NA,Ron DeSantis,38
Redfield & Wilton Strategies,National,DEM,FALSE,2023-03-20,0,1.8,0.4,NA,Kamala Harris,37
Redfield & Wilton Strategies,National,REP,FALSE,2023-03-20,0,1.8,0.4,NA,Donald Trump,45
McLaughlin,National,DEM,TRUE,2023-03-20,4,0.5,1.6,NA,Joe Biden,43
McLaughlin,National,REP,TRUE,2023-03-20,4,0.5,1.6,NA,Donald Trump,48
McLaughlin,National,DEM,FALSE,2023-03-20,4,0.5,1.6,NA,Kamala Harris,42
McLaughlin,National,REP,FALSE,2023-03-20,4,0.5,1.6,NA,Donald Trump,48
Wick,National,DEM,TRUE,2023-03-09,3,1.4,0.1,NA,Joe Biden,45.4
Wick,National,REP,TRUE,2023-03-09,3,1.4,0.1,NA,Donald Trump,42.5
Wick,National,DEM,TRUE,2023-03-09,3,1.4,0.1,NA,Joe Biden,41.3
Wick,National,REP,TRUE,2023-03-09,3,1.4,0.1,NA,Ron DeSantis,43.5
Wick,National,DEM,TRUE,2023-03-09,3,1.4,0.1,NA,Joe Biden,40.4
Wick,National,REP,TRUE,2023-03-09,3,1.4,0.1,NA,Tim Scott,34.4
Wick,National,DEM,TRUE,2023-03-09,3,1.4,0.1,NA,Joe Biden,38.7
Wick,National,REP,TRUE,2023-03-09,3,1.4,0.1,NA,Nikki Haley,37.1
Wick,National,DEM,TRUE,2023-03-09,3,1.4,0.1,NA,Joe Biden,40.7
Wick,National,REP,TRUE,2023-03-09,3,1.4,0.1,NA,Mike Pence,40.7
Redfield & Wilton Strategies,National,DEM,TRUE,2023-03-08,1,1.8,0.4,NA,Joe Biden,39
Redfield & Wilton Strategies,National,REP,TRUE,2023-03-08,1,1.8,0.4,NA,Donald Trump,40
Redfield & Wilton Strategies,National,DEM,TRUE,2023-03-08,1,1.8,0.4,NA,Joe Biden,44
Redfield & Wilton Strategies,National,REP,TRUE,2023-03-08,1,1.8,0.4,NA,Donald Trump,44
Premise,National,DEM,TRUE,2023-03-07,3,1.9,0.1,NA,Joe Biden,41
Premise,National,REP,TRUE,2023-03-07,3,1.9,0.1,NA,Donald Trump,44
Premise,National,DEM,TRUE,2023-03-07,3,1.9,0.1,NA,Joe Biden,44
Premise,National,REP,TRUE,2023-03-07,3,1.9,0.1,NA,Donald Trump,45
Premise,National,DEM,TRUE,2023-03-07,3,1.9,0.1,NA,Joe Biden,36
Premise,National,REP,TRUE,2023-03-07,3,1.9,0.1,NA,Ron DeSantis,37
Premise,National,DEM,TRUE,2023-03-07,3,1.9,0.1,NA,Joe Biden,39
Premise,National,REP,TRUE,2023-03-07,3,1.9,0.1,NA,Ron DeSantis,39
Premise,National,DEM,TRUE,2023-03-07,3,1.9,0.1,NA,Joe Biden,34
Premise,National,REP,TRUE,2023-03-07,3,1.9,0.1,NA,Nikki Haley,32
Premise,National,DEM,TRUE,2023-03-07,3,1.9,0.1,NA,Joe Biden,37
Premise,National,REP,TRUE,2023-03-07,3,1.9,0.1,NA,Nikki Haley,34
McLaughlin,National,DEM,TRUE,2023-02-23,6,0.5,1.6,NA,Joe Biden,44
McLaughlin,National,REP,TRUE,2023-02-23,6,0.5,1.6,NA,Donald Trump,48
McLaughlin,National,DEM,FALSE,2023-02-23,6,0.5,1.6,NA,Kamala Harris,43
McLaughlin,National,REP,FALSE,2023-02-23,6,0.5,1.6,NA,Donald Trump,48
Redfield & Wilton Strategies,National,DEM,TRUE,2023-02-19,0,1.8,0.4,NA,Joe Biden,38
Redfield & Wilton Strategies,National,REP,TRUE,2023-02-19,0,1.8,0.4,NA,Donald Trump,36
Redfield & Wilton Strategies,National,DEM,TRUE,2023-02-19,0,1.8,0.4,NA,Joe Biden,39
Redfield & Wilton Strategies,National,REP,TRUE,2023-02-19,0,1.8,0.4,NA,Ron DeSantis,28
Redfield & Wilton Strategies,National,DEM,FALSE,2023-02-19,0,1.8,0.4,NA,Kamala Harris,37
Redfield & Wilton Strategies,National,REP,FALSE,2023-02-19,0,1.8,0.4,NA,Donald Trump,36
Redfield & Wilton Strategies,National,DEM,TRUE,2023-02-19,0,1.8,0.4,NA,Joe Biden,43
Redfield & Wilton Strategies,National,REP,TRUE,2023-02-19,0,1.8,0.4,NA,Donald Trump,42
Redfield & Wilton Strategies,National,DEM,TRUE,2023-02-19,0,1.8,0.4,NA,Joe Biden,43
Redfield & Wilton Strategies,National,REP,TRUE,2023-02-19,0,1.8,0.4,NA,Ron DeSantis,34
Redfield & Wilton Strategies,National,DEM,FALSE,2023-02-19,0,1.8,0.4,NA,Kamala Harris,41
Redfield & Wilton Strategies,National,REP,FALSE,2023-02-19,0,1.8,0.4,NA,Donald Trump,42
Premise,National,DEM,TRUE,2023-02-19,3,1.9,0.1,NA,Joe Biden,41
Premise,National,REP,TRUE,2023-02-19,3,1.9,0.1,NA,Donald Trump,42
Premise,National,DEM,TRUE,2023-02-19,3,1.9,0.1,NA,Joe Biden,44
Premise,National,REP,TRUE,2023-02-19,3,1.9,0.1,NA,Donald Trump,42
Premise,National,DEM,TRUE,2023-02-19,3,1.9,0.1,NA,Joe Biden,38
Premise,National,REP,TRUE,2023-02-19,3,1.9,0.1,NA,Ron DeSantis,36
Premise,National,DEM,TRUE,2023-02-19,3,1.9,0.1,NA,Joe Biden,42
Premise,National,REP,TRUE,2023-02-19,3,1.9,0.1,NA,Ron DeSantis,37
Premise,National,DEM,TRUE,2023-02-19,3,1.9,0.1,NA,Joe Biden,35
Premise,National,REP,TRUE,2023-02-19,3,1.9,0.1,NA,Nikki Haley,28
Premise,National,DEM,TRUE,2023-02-19,3,1.9,0.1,NA,Joe Biden,39
Premise,National,REP,TRUE,2023-02-19,3,1.9,0.1,NA,Nikki Haley,30
Premise,National,DEM,TRUE,2023-02-06,3,1.9,0.1,NA,Joe Biden,41
Premise,National,REP,TRUE,2023-02-06,3,1.9,0.1,NA,Donald Trump,43
Premise,National,DEM,TRUE,2023-02-06,3,1.9,0.1,NA,Joe Biden,44
Premise,National,REP,TRUE,2023-02-06,3,1.9,0.1,NA,Donald Trump,44
Premise,National,DEM,TRUE,2023-02-06,3,1.9,0.1,NA,Joe Biden,37
Premise,National,REP,TRUE,2023-02-06,3,1.9,0.1,NA,Ron DeSantis,35
Premise,National,DEM,TRUE,2023-02-06,3,1.9,0.1,NA,Joe Biden,41
Premise,National,REP,TRUE,2023-02-06,3,1.9,0.1,NA,Ron DeSantis,36
Redfield & Wilton Strategies,National,DEM,TRUE,2023-01-29,1,1.8,0.4,NA,Joe Biden,36
Redfield & Wilton Strategies,National,REP,TRUE,2023-01-29,1,1.8,0.4,NA,Donald Trump,36
Redfield & Wilton Strategies,National,DEM,TRUE,2023-01-29,1,1.8,0.4,NA,Joe Biden,38
Redfield & Wilton Strategies,National,REP,TRUE,2023-01-29,1,1.8,0.4,NA,Ron DeSantis,33
Redfield & Wilton Strategies,National,DEM,FALSE,2023-01-29,1,1.8,0.4,NA,Kamala Harris,35
Redfield & Wilton Strategies,National,REP,FALSE,2023-01-29,1,1.8,0.4,NA,Donald Trump,38
Redfield & Wilton Strategies,National,DEM,TRUE,2023-01-29,1,1.8,0.4,NA,Joe Biden,39
Redfield & Wilton Strategies,National,REP,TRUE,2023-01-29,1,1.8,0.4,NA,Donald Trump,41
Redfield & Wilton Strategies,National,DEM,TRUE,2023-01-29,1,1.8,0.4,NA,Joe Biden,40
Redfield & Wilton Strategies,National,REP,TRUE,2023-01-29,1,1.8,0.4,NA,Ron DeSantis,39
Redfield & Wilton Strategies,National,DEM,FALSE,2023-01-29,1,1.8,0.4,NA,Kamala Harris,38
Redfield & Wilton Strategies,National,REP,FALSE,2023-01-29,1,1.8,0.4,NA,Donald Trump,43
co/efficient,New Hampshire,DEM,TRUE,2023-01-26,1,1.1,0.3,NA,Joe Biden,40
co/efficient,New Hampshire,REP,TRUE,2023-01-26,1,1.1,0.3,NA,Donald Trump,39
co/efficient,New Hampshire,DEM,TRUE,2023-01-26,1,1.1,0.3,NA,Joe Biden,36
co/efficient,New Hampshire,REP,TRUE,2023-01-26,1,1.1,0.3,NA,Chris Sununu,48
McLaughlin,National,DEM,TRUE,2023-01-24,5,0.5,1.6,NA,Joe Biden,43
McLaughlin,National,REP,TRUE,2023-01-24,5,0.5,1.6,NA,Donald Trump,48
McLaughlin,National,DEM,FALSE,2023-01-24,5,0.5,1.6,NA,Kamala Harris,40
McLaughlin,National,REP,FALSE,2023-01-24,5,0.5,1.6,NA,Donald Trump,50
Premise,National,DEM,TRUE,2023-01-23,4,1.9,0.1,NA,Joe Biden,50
Premise,National,REP,TRUE,2023-01-23,4,1.9,0.1,NA,Donald Trump,50
Premise,National,DEM,TRUE,2023-01-23,4,1.9,0.1,NA,Joe Biden,52
Premise,National,REP,TRUE,2023-01-23,4,1.9,0.1,NA,Donald Trump,48
Premise,National,DEM,TRUE,2023-01-23,4,1.9,0.1,NA,Joe Biden,50
Premise,National,REP,TRUE,2023-01-23,4,1.9,0.1,NA,Ron DeSantis,50
Premise,National,DEM,TRUE,2023-01-23,4,1.9,0.1,NA,Joe Biden,52
Premise,National,REP,TRUE,2023-01-23,4,1.9,0.1,NA,Ron DeSantis,48
Redfield & Wilton Strategies,National,DEM,TRUE,2023-01-16,0,1.8,0.4,NA,Joe Biden,35
Redfield & Wilton Strategies,National,REP,TRUE,2023-01-16,0,1.8,0.4,NA,Donald Trump,35
Redfield & Wilton Strategies,National,DEM,TRUE,2023-01-16,0,1.8,0.4,NA,Joe Biden,37
Redfield & Wilton Strategies,National,REP,TRUE,2023-01-16,0,1.8,0.4,NA,Ron DeSantis,30
Redfield & Wilton Strategies,National,DEM,FALSE,2023-01-16,0,1.8,0.4,NA,Kamala Harris,36
Redfield & Wilton Strategies,National,REP,FALSE,2023-01-16,0,1.8,0.4,NA,Donald Trump,36
Redfield & Wilton Strategies,National,DEM,TRUE,2023-01-16,0,1.8,0.4,NA,Joe Biden,39
Redfield & Wilton Strategies,National,REP,TRUE,2023-01-16,0,1.8,0.4,NA,Donald Trump,41
Redfield & Wilton Strategies,National,DEM,TRUE,2023-01-16,0,1.8,0.4,NA,Joe Biden,40
Redfield & Wilton Strategies,National,REP,TRUE,2023-01-16,0,1.8,0.4,NA,Ron DeSantis,38
Redfield & Wilton Strategies,National,DEM,FALSE,2023-01-16,0,1.8,0.4,NA,Kamala Harris,39
Redfield & Wilton Strategies,National,REP,FALSE,2023-01-16,0,1.8,0.4,NA,Donald Trump,42
Premise,National,DEM,TRUE,2023-01-08,3,1.9,0.1,NA,Joe Biden,50
Premise,National,REP,TRUE,2023-01-08,3,1.9,0.1,NA,Donald Trump,50
Premise,National,DEM,TRUE,2023-01-08,3,1.9,0.1,NA,Joe Biden,50
Premise,National,REP,TRUE,2023-01-08,3,1.9,0.1,NA,Donald Trump,50
McLaughlin,National,DEM,TRUE,2022-12-14,5,0.5,1.6,NA,Joe Biden,45
McLaughlin,National,REP,TRUE,2022-12-14,5,0.5,1.6,NA,Donald Trump,48
McLaughlin,National,DEM,FALSE,2022-12-14,5,0.5,1.6,NA,Kamala Harris,42
McLaughlin,National,REP,FALSE,2022-12-14,5,0.5,1.6,NA,Donald Trump,49
Redfield & Wilton Strategies,National,DEM,TRUE,2022-12-05,0,1.8,0.4,NA,Joe Biden,37
Redfield & Wilton Strategies,National,REP,TRUE,2022-12-05,0,1.8,0.4,NA,Donald Trump,36
Redfield & Wilton Strategies,National,DEM,TRUE,2022-12-05,0,1.8,0.4,NA,Joe Biden,37
Redfield & Wilton Strategies,National,REP,TRUE,2022-12-05,0,1.8,0.4,NA,Ron DeSantis,34
Redfield & Wilton Strategies,National,DEM,FALSE,2022-12-05,0,1.8,0.4,NA,Kamala Harris,36
Redfield & Wilton Strategies,National,REP,FALSE,2022-12-05,0,1.8,0.4,NA,Donald Trump,38
Redfield & Wilton Strategies,National,DEM,TRUE,2022-12-05,0,1.8,0.4,NA,Joe Biden,41
Redfield & Wilton Strategies,National,REP,TRUE,2022-12-05,0,1.8,0.4,NA,Donald Trump,41
Redfield & Wilton Strategies,National,DEM,TRUE,2022-12-05,0,1.8,0.4,NA,Joe Biden,42
Redfield & Wilton Strategies,National,REP,TRUE,2022-12-05,0,1.8,0.4,NA,Ron DeSantis,40
Redfield & Wilton Strategies,National,DEM,FALSE,2022-12-05,0,1.8,0.4,NA,Kamala Harris,41
Redfield & Wilton Strategies,National,REP,FALSE,2022-12-05,0,1.8,0.4,NA,Donald Trump,43
Premise,National,DEM,TRUE,2022-11-20,1,1.9,0.1,NA,Joe Biden,53
Premise,National,REP,TRUE,2022-11-20,1,1.9,0.1,NA,Donald Trump,47
Premise,National,DEM,TRUE,2022-11-20,1,1.9,0.1,NA,Joe Biden,48
Premise,National,REP,TRUE,2022-11-20,1,1.9,0.1,NA,Ron DeSantis,52
Redfield & Wilton Strategies,National,DEM,TRUE,2022-11-17,0,1.8,0.4,NA,Joe Biden,40
Redfield & Wilton Strategies,National,REP,TRUE,2022-11-17,0,1.8,0.4,NA,Donald Trump,38
Redfield & Wilton Strategies,National,DEM,TRUE,2022-11-17,0,1.8,0.4,NA,Joe Biden,40
Redfield & Wilton Strategies,National,REP,TRUE,2022-11-17,0,1.8,0.4,NA,Ron DeSantis,34
Redfield & Wilton Strategies,National,DEM,FALSE,2022-11-17,0,1.8,0.4,NA,Kamala Harris,40
Redfield & Wilton Strategies,National,REP,FALSE,2022-11-17,0,1.8,0.4,NA,Donald Trump,38
Redfield & Wilton Strategies,National,DEM,TRUE,2022-11-17,0,1.8,0.4,NA,Joe Biden,43
Redfield & Wilton Strategies,National,REP,TRUE,2022-11-17,0,1.8,0.4,NA,Donald Trump,42
Redfield & Wilton Strategies,National,DEM,TRUE,2022-11-17,0,1.8,0.4,NA,Joe Biden,43
Redfield & Wilton Strategies,National,REP,TRUE,2022-11-17,0,1.8,0.4,NA,Ron DeSantis,39
Redfield & Wilton Strategies,National,DEM,FALSE,2022-11-17,0,1.8,0.4,NA,Kamala Harris,43
Redfield & Wilton Strategies,National,REP,FALSE,2022-11-17,0,1.8,0.4,NA,Donald Trump,43
Victory Insights,Florida,DEM,TRUE,2022-11-17,1,1.3,0.1,NA,Joe Biden,47.4
Victory Insights,Florida,REP,TRUE,2022-11-17,1,1.3,0.1,NA,Ron DeSantis,52.6
Victory Insights,Florida,DEM,TRUE,2022-11-17,1,1.3,0.1,NA,Joe Biden,51
Victory Insights,Florida,REP,TRUE,2022-11-17,1,1.3,0.1,NA,Donald Trump,49
Targoz Market Research,Georgia,DEM,TRUE,2022-11-06,4,1.8,0.1,7,Joe Biden,43
Targoz Market Research,Georgia,REP,TRUE,2022-11-06,4,1.8,0.1,7,Donald Trump,52
Targoz Market Research,Georgia,DEM,TRUE,2022-11-06,4,1.8,0.1,7,Joe Biden,41
Targoz Market Research,Georgia,REP,TRUE,2022-11-06,4,1.8,0.1,7,Donald Trump,52
Targoz Market Research,Arizona,DEM,TRUE,2022-11-06,4,1.8,0.1,7,Joe Biden,41
Targoz Market Research,Arizona,REP,TRUE,2022-11-06,4,1.8,0.1,7,Donald Trump,54
Targoz Market Research,Arizona,DEM,TRUE,2022-11-06,4,1.8,0.1,7,Joe Biden,45
Targoz Market Research,Arizona,REP,TRUE,2022-11-06,4,1.8,0.1,7,Donald Trump,53
